"customer_key","customer_number","customer_name","age","age_group","customer_segment","recency","total_orders","total_sales","total_quantity","total_product","last_order","lifespan","avg_order_value","avg_monthly_spend"
225,AW00011224,Tiffany Li,68.0,"50 and above",VIP,138.0,3,6685,5,5,2013-12-03,27.0,2228,247.59259259259258
226,AW00011225,Madison Lee,63.0,"50 and above",NEW,141.0,2,73,5,5,2013-09-06,2.0,36,36.5
227,AW00011226,Sydney Ross,62.0,"50 and above",NEW,147.0,2,37,2,2,2013-03-31,1.0,18,37.0
228,AW00011227,Marshall Chavez,62.0,"50 and above",VIP,148.0,2,5910,5,5,2013-02-10,18.0,2955,328.3333333333333
229,AW00011228,Ashley Jones,68.0,"50 and above",NEW,137.0,2,77,4,4,2014-01-17,2.0,38,38.5
230,AW00011229,Adrian Stewart,68.0,"50 and above",NEW,137.0,2,81,5,5,2014-01-25,5.0,40,16.2
231,AW00011230,Amber Turner,68.0,"50 and above",NEW,138.0,2,54,5,5,2013-12-09,4.0,27,13.5
232,AW00011231,Dennis Zhang,61.0,"50 and above",NEW,139.0,2,64,4,4,2013-11-12,9.0,32,7.111111111111111
233,AW00011232,Hailey Bryant,67.0,"50 and above",NEW,139.0,2,39,3,2,2013-11-13,1.0,19,39.0
234,AW00011233,Todd Li,61.0,"50 and above",NEW,144.0,2,179,7,7,2013-06-08,4.0,89,44.75
235,AW00011234,Anna Griffin,67.0,"50 and above",NEW,141.0,2,76,4,4,2013-09-19,7.0,38,10.857142857142858
236,AW00011235,Angel Stewart,67.0,"50 and above",NEW,137.0,2,138,6,5,2014-01-05,6.0,69,23.0
237,AW00011236,Jeremy Butler,67.0,"50 and above",NEW,137.0,2,114,5,5,2014-01-06,3.0,57,38.0
238,AW00011237,Clarence Anand,61.0,"50 and above",VIP,139.0,4,10566,6,6,2013-11-25,26.0,2641,406.38461538461536
239,AW00011238,Mayra Prasad,61.0,"50 and above",VIP,146.0,4,7543,9,9,2013-04-30,27.0,1885,279.3703703703704
240,AW00011239,Latoya Goel,55.0,"50 and above",VIP,145.0,4,7511,11,11,2013-05-28,28.0,1877,268.25
241,AW00011240,Anne Hernandez,61.0,"50 and above",VIP,145.0,4,7586,13,10,2013-05-13,26.0,1896,291.7692307692308
242,AW00011241,Lisa Cai,51.0,"50 and above",VIP,140.0,7,11468,25,20,2013-10-29,13.0,1638,882.1538461538462
243,AW00011242,Larry Munoz,62.0,"50 and above",VIP,138.0,7,11067,12,12,2013-12-04,14.0,1581,790.5
244,AW00011243,Robin Alvarez,62.0,"50 and above",VIP,144.0,4,7164,12,10,2013-06-09,27.0,1791,265.3333333333333
245,AW00011244,Alexis Coleman,56.0,"50 and above",VIP,143.0,4,7175,12,11,2013-07-19,29.0,1793,247.41379310344828
246,AW00011245,Ricky Vazquez,63.0,"50 and above",VIP,138.0,4,10580,9,9,2013-12-11,26.0,2645,406.9230769230769
247,AW00011246,Latasha Rubio,63.0,"50 and above",VIP,138.0,4,10575,7,7,2013-12-20,26.0,2643,406.7307692307692
248,AW00011247,Claudia Zhou,63.0,"50 and above",VIP,142.0,4,7131,12,11,2013-08-17,29.0,1782,245.89655172413794
249,AW00011248,Tristan Alexander,59.0,"50 and above",NEW,143.0,1,38,3,3,2013-07-14,0.0,38,38.0
250,AW00011249,Cindy Patel,58.0,"50 and above",VIP,141.0,4,9890,11,11,2013-09-15,23.0,2472,430.0
251,AW00011250,Shannon Liu,59.0,"50 and above",VIP,142.0,4,7115,11,10,2013-08-06,28.0,1778,254.10714285714286
252,AW00011251,Xavier Long,87.0,"50 and above",NEW,140.0,1,2319,4,4,2013-10-18,0.0,2319,2319.0
253,AW00011252,Nicholas Thompson,87.0,"50 and above",VIP,138.0,3,6685,7,7,2013-12-18,28.0,2228,238.75
254,AW00011253,Jos├® Hernandez,75.0,"50 and above",NEW,138.0,16,695,30,16,2013-12-03,9.0,43,77.22222222222223
255,AW00011254,Johnathan Vance,86.0,"50 and above",NEW,138.0,2,204,9,9,2013-12-14,0.0,102,204.0
256,AW00011255,Colin Lin,86.0,"50 and above",NEW,147.0,2,114,5,5,2013-03-31,1.0,57,114.0
257,AW00011256,Katelyn Hernandez,86.0,"50 and above",NEW,140.0,2,81,5,5,2013-10-16,6.0,40,13.5
258,AW00011257,Jacqueline Powell,,"50 and above",VIP,138.0,3,6676,6,6,2013-12-14,27.0,2225,247.25925925925927
259,AW00011258,Xavier Hill,86.0,"50 and above",NEW,143.0,2,49,4,4,2013-07-15,1.0,24,49.0
260,AW00011259,Victoria Stewart,54.0,"50 and above",VIP,138.0,3,6770,5,5,2013-12-20,27.0,2256,250.74074074074073
261,AW00011260,Katelyn Kelly,49.0,"40-49",NEW,144.0,2,81,5,5,2013-06-23,4.0,40,20.25
262,AW00011261,Stephanie Collins,54.0,"50 and above",VIP,138.0,3,6650,4,4,2013-12-23,26.0,2216,255.76923076923077
263,AW00011262,Jennifer Simmons,50.0,"50 and above",NEW,137.0,27,1124,63,26,2014-01-22,10.0,41,112.4
264,AW00011263,Trinity Richardson,55.0,"50 and above",VIP,138.0,3,6753,9,9,2013-12-10,27.0,2251,250.11111111111111
265,AW00011264,Eduardo Martin,55.0,"50 and above",NEW,139.0,2,3182,8,8,2013-11-30,10.0,1591,318.2
266,AW00011265,Elizabeth Jones,55.0,"50 and above",NEW,149.0,1,2352,3,3,2013-01-03,0.0,2352,2352.0
267,AW00011266,Taylor Howard,55.0,"50 and above",VIP,149.0,2,5922,5,5,2013-01-20,16.0,2961,370.125
268,AW00011267,David Diaz,49.0,"40-49",VIP,149.0,2,5943,5,5,2013-01-07,15.0,2971,396.2
269,AW00011268,Katelyn Carter,55.0,"50 and above",NEW,139.0,2,98,5,5,2013-11-16,5.0,49,19.6
270,AW00011269,Ryan Foster,49.0,"40-49",NEW,141.0,2,42,3,3,2013-09-10,0.0,21,42.0
271,AW00011270,Robert Lee,50.0,"50 and above",VIP,149.0,2,5984,5,5,2013-01-07,15.0,2992,398.93333333333334
272,AW00011271,Danielle Reed,55.0,"50 and above",VIP,149.0,2,5973,5,5,2013-01-22,15.0,2986,398.2
273,AW00011272,Lauren Martinez,63.0,"50 and above",VIP,149.0,2,5975,4,4,2013-01-13,15.0,2987,398.3333333333333
274,AW00011273,Nathan Lal,63.0,"50 and above",NEW,145.0,2,273,8,8,2013-05-23,0.0,136,273.0
275,AW00011274,Kyle Foster,85.0,"50 and above",VIP,148.0,2,5888,4,4,2013-02-24,17.0,2944,346.3529411764706
276,AW00011275,Jenny Rai,85.0,"50 and above",VIP,149.0,2,5955,4,4,2013-01-12,16.0,2977,372.1875
277,AW00011276,Nancy Chapman,50.0,"50 and above",NEW,137.0,27,987,57,22,2014-01-22,11.0,36,89.72727272727273
278,AW00011277,Charles Jackson,56.0,"50 and above",NEW,137.0,27,1434,65,26,2014-01-16,11.0,53,130.36363636363637
279,AW00011278,Jonathan Phillips,56.0,"50 and above",VIP,149.0,2,5908,3,3,2013-01-03,15.0,2954,393.8666666666667
280,AW00011279,Amanda Cook,50.0,"50 and above",NEW,144.0,2,44,4,3,2013-06-22,3.0,22,14.666666666666666
281,AW00011280,Robert Collins,56.0,"50 and above",NEW,142.0,2,77,4,4,2013-08-08,1.0,38,77.0
282,AW00011281,Megan Barnes,50.0,"50 and above",VIP,149.0,2,5921,5,5,2013-01-11,15.0,2960,394.73333333333335
283,AW00011282,Christian Thomas,57.0,"50 and above",VIP,150.0,2,5999,6,6,2013-01-02,16.0,2999,374.9375
284,AW00011283,Arturo Lal,57.0,"50 and above",NEW,142.0,2,44,4,3,2013-08-28,2.0,22,22.0
285,AW00011284,Theresa Serrano,57.0,"50 and above",NEW,146.0,2,55,5,3,2013-05-02,2.0,27,27.5
286,AW00011285,Jeremy Anderson,52.0,"50 and above",NEW,140.0,2,128,5,5,2013-10-26,2.0,64,64.0
287,AW00011286,Hunter Griffin,57.0,"50 and above",VIP,149.0,2,5954,5,5,2013-01-20,15.0,2977,396.93333333333334
288,AW00011287,Henry Garcia,58.0,"50 and above",NEW,137.0,27,1165,62,23,2014-01-28,11.0,43,105.9090909090909
289,AW00011288,Cindy Sanchez,47.0,"40-49",NEW,142.0,2,77,4,4,2013-08-21,5.0,38,15.4
290,AW00011289,Maria Carter,53.0,"50 and above",VIP,149.0,2,5905,5,5,2013-01-16,16.0,2952,369.0625
291,AW00011290,Katelyn Sanchez,52.0,"50 and above",VIP,149.0,2,5933,3,3,2013-01-27,16.0,2966,370.8125
292,AW00011291,Jenna Wright,53.0,"50 and above",VIP,149.0,2,5873,2,2,2013-01-19,16.0,2936,367.0625
293,AW00011292,Seth Phillips,58.0,"50 and above",VIP,150.0,2,5910,5,5,2012-12-31,15.0,2955,394.0
294,AW00011293,Luke Long,64.0,"50 and above",NEW,147.0,2,85,5,5,2013-03-15,0.0,42,85.0
295,AW00011294,Dalton Clark,64.0,"50 and above",NEW,137.0,2,42,3,3,2014-01-03,3.0,21,14.0
296,AW00011295,Taylor Lewis,65.0,"50 and above",VIP,149.0,2,6058,5,5,2013-01-09,15.0,3029,403.8666666666667
297,AW00011296,Haley Richardson,84.0,"50 and above",VIP,149.0,2,5897,4,4,2013-01-29,16.0,2948,368.5625
298,AW00011297,Noah Coleman,84.0,"50 and above",VIP,148.0,2,5948,5,5,2013-02-20,16.0,2974,371.75
299,AW00011298,Jon Luo,84.0,"50 and above",VIP,148.0,2,5922,5,5,2013-02-21,17.0,2961,348.3529411764706
300,AW00011299,Orlando Vazquez,83.0,"50 and above",VIP,148.0,2,6015,4,4,2013-02-24,16.0,3007,375.9375
301,AW00011300,Fernando Barnes,59.0,"50 and above",NEW,138.0,27,1499,67,28,2013-12-31,11.0,55,136.27272727272728
302,AW00011301,Cameron Rodriguez,59.0,"50 and above",NEW,140.0,2,131,5,5,2013-10-11,4.0,65,32.75
303,AW00011302,Spencer Russell,53.0,"50 and above",VIP,149.0,2,5938,5,5,2013-02-02,16.0,2969,371.125
304,AW00011303,Julia Coleman,59.0,"50 and above",VIP,148.0,2,5875,3,3,2013-02-23,17.0,2937,345.5882352941176
305,AW00011304,Julia Garcia,54.0,"50 and above",NEW,146.0,2,122,5,5,2013-04-22,1.0,61,122.0
306,AW00011305,Sean Evans,59.0,"50 and above",NEW,142.0,2,77,4,4,2013-08-04,4.0,38,19.25
307,AW00011306,Micah Zhou,59.0,"50 and above",NEW,141.0,2,42,3,3,2013-09-07,2.0,21,21.0
308,AW00011307,Hunter Rodriguez,59.0,"50 and above",VIP,148.0,2,5964,5,5,2013-02-08,17.0,2982,350.8235294117647
309,AW00011308,Ian Gonzales,65.0,"50 and above",NEW,137.0,2,94,4,4,2014-01-15,4.0,47,23.5
310,AW00011309,Victoria Lewis,65.0,"50 and above",NEW,137.0,2,42,3,3,2014-01-05,5.0,21,8.4
311,AW00011310,Erin Sanders,60.0,"50 and above",NEW,138.0,2,77,4,4,2013-12-24,4.0,38,19.25
312,AW00011311,Gabrielle Lopez,66.0,"50 and above",NEW,141.0,2,77,4,4,2013-09-13,4.0,38,19.25
313,AW00011312,Sara Richardson,66.0,"50 and above",NEW,145.0,2,42,3,3,2013-06-02,0.0,21,42.0
314,AW00011313,Trevor Jenkins,66.0,"50 and above",NEW,139.0,2,44,4,3,2013-11-26,6.0,22,7.333333333333333
315,AW00011314,Mya Flores,55.0,"50 and above",NEW,138.0,2,47,4,3,2013-12-03,9.0,23,5.222222222222222
316,AW00011315,Hailey Ward,66.0,"50 and above",NEW,138.0,2,42,3,3,2013-12-17,6.0,21,7.0
317,AW00011316,Luke Allen,66.0,"50 and above",NEW,149.0,1,2350,2,2,2013-01-12,0.0,2350,2350.0
318,AW00011317,Victoria Russell,61.0,"50 and above",VIP,148.0,2,5873,2,2,2013-02-18,17.0,2936,345.47058823529414
319,AW00011318,Jessica Wilson,67.0,"50 and above",NEW,139.0,2,44,4,3,2013-11-08,0.0,22,44.0
320,AW00011319,Jade Bailey,77.0,"50 and above",VIP,148.0,2,5930,4,4,2013-02-24,17.0,2965,348.8235294117647
321,AW00011320,Morgan Hill,82.0,"50 and above",NEW,142.0,2,72,5,5,2013-08-19,2.0,36,36.0
322,AW00011321,Terrance Raman,81.0,"50 and above",NEW,145.0,2,37,2,2,2013-05-28,3.0,18,12.333333333333334
323,AW00011322,Sydney Garcia,81.0,"50 and above",NEW,145.0,2,44,4,3,2013-05-21,1.0,22,44.0
324,AW00011323,Jose Patterson,81.0,"50 and above",VIP,149.0,2,6074,6,6,2013-01-30,16.0,3037,379.625
325,AW00011324,Zachary Anderson,80.0,"50 and above",VIP,148.0,2,5945,4,4,2013-02-05,16.0,2972,371.5625
326,AW00011325,Elijah Ross,80.0,"50 and above",VIP,149.0,2,6044,7,7,2013-01-31,16.0,3022,377.75
327,AW00011326,Rafael Xie,80.0,"50 and above",VIP,148.0,2,5948,5,5,2013-02-20,17.0,2974,349.88235294117646
328,AW00011327,Jaime Moreno,79.0,"50 and above",VIP,149.0,2,5915,5,5,2013-02-01,16.0,2957,369.6875
329,AW00011328,Julian Griffin,80.0,"50 and above",NEW,146.0,2,4718,4,4,2013-04-07,3.0,2359,1572.6666666666667
330,AW00011329,Andy Alvarez,79.0,"50 and above",VIP,148.0,2,5898,2,2,2013-02-10,16.0,2949,368.625
331,AW00011330,Ryan Thompson,79.0,"50 and above",NEW,137.0,27,1134,57,24,2014-01-22,11.0,42,103.0909090909091
332,AW00011331,Samantha Jenkins,51.0,"50 and above",NEW,137.0,27,1327,58,24,2014-01-24,11.0,49,120.63636363636364
333,AW00011332,Deanna Ramos,57.0,"50 and above",VIP,149.0,2,5755,3,3,2013-01-06,14.0,2877,411.07142857142856
334,AW00011333,Emily Miller,57.0,"50 and above",VIP,143.0,3,8163,6,6,2013-07-14,27.0,2721,302.3333333333333
335,AW00011334,Nicole Brown,58.0,"50 and above",VIP,143.0,3,8154,6,6,2013-07-27,28.0,2718,291.2142857142857
336,AW00011335,Carla Raman,47.0,"40-49",VIP,149.0,2,5744,4,4,2013-01-04,14.0,2872,410.2857142857143
337,AW00011336,Shaun Raji,52.0,"50 and above",NEW,149.0,2,4441,5,5,2013-01-05,3.0,2220,1480.3333333333333
338,AW00011337,Jerome Romero,58.0,"50 and above",VIP,143.0,3,8162,8,7,2013-07-19,28.0,2720,291.5
339,AW00011338,Frank Navarro,52.0,"50 and above",VIP,150.0,2,5745,5,5,2012-12-30,14.0,2872,410.35714285714283
340,AW00011339,Dennis She,58.0,"50 and above",NEW,149.0,2,4379,3,3,2013-01-25,3.0,2189,1459.6666666666667
341,AW00011340,Melody Munoz,78.0,"50 and above",NEW,150.0,2,4413,5,5,2013-01-02,2.0,2206,2206.5
342,AW00011341,Randy Zeng,83.0,"50 and above",VIP,143.0,3,8192,8,8,2013-07-19,27.0,2730,303.4074074074074
343,AW00011342,Marshall Wang,52.0,"50 and above",NEW,143.0,1,49,3,3,2013-07-12,0.0,49,49.0
344,AW00011343,Arthur Carlson,50.0,"50 and above",VIP,143.0,3,8222,9,9,2013-07-24,27.0,2740,304.51851851851853
345,AW00011344,Jessie Jimenez,62.0,"50 and above",VIP,143.0,3,8119,7,7,2013-07-23,26.0,2706,312.2692307692308
346,AW00011345,Robin Ramos,62.0,"50 and above",NEW,150.0,2,4404,3,3,2012-12-31,2.0,2202,2202.0
347,AW00011346,Deanna Gutierrez,59.0,"50 and above",NEW,148.0,2,4503,7,7,2013-02-11,4.0,2251,1125.75
348,AW00011347,Roy Navarro,53.0,"50 and above",NEW,147.0,1,14,2,2,2013-03-16,0.0,14,14.0
349,AW00011348,Shawn Rai,64.0,"50 and above",NEW,147.0,1,68,3,3,2013-03-31,0.0,68,68.0
350,AW00011349,Mindy Luo,59.0,"50 and above",NEW,137.0,1,68,3,3,2014-01-13,0.0,68,68.0
351,AW00011350,Cara Zhou,82.0,"50 and above",NEW,148.0,1,38,3,3,2013-02-05,0.0,38,38.0
352,AW00011351,Anne Ramos,75.0,"50 and above",VIP,142.0,3,8068,5,5,2013-08-28,26.0,2689,310.3076923076923
353,AW00011352,Raymond Rodriguez,79.0,"50 and above",NEW,146.0,1,14,2,2,2013-05-01,0.0,14,14.0
354,AW00011353,Carrie Ortega,78.0,"50 and above",VIP,142.0,3,8078,6,6,2013-08-08,25.0,2692,323.12
355,AW00011354,Deanna Suarez,77.0,"50 and above",NEW,138.0,1,23,3,3,2013-12-03,0.0,23,23.0
356,AW00011355,Roberto Gutierrez,77.0,"50 and above",NEW,141.0,1,14,2,2,2013-09-26,0.0,14,14.0
357,AW00011356,Terrence Carson,39.0,"30-39",VIP,140.0,3,5069,8,8,2013-10-31,29.0,1689,174.79310344827587
358,AW00011357,Ramon Ye,40.0,"40-49",Regular,140.0,3,4943,5,5,2013-10-29,28.0,1647,176.53571428571428
359,AW00011358,Cynthia Malhotra,41.0,"40-49",VIP,139.0,3,5034,8,8,2013-11-14,28.0,1678,179.78571428571428
360,AW00011359,Jarrod Prasad,41.0,"40-49",Regular,138.0,3,4959,8,8,2013-12-04,29.0,1653,171.0
361,AW00011360,Tyrone Serrano,41.0,"40-49",VIP,138.0,3,5025,6,6,2013-12-22,29.0,1675,173.27586206896552
362,AW00011361,Cindy Ramos,42.0,"40-49",NEW,139.0,2,115,4,4,2013-11-24,1.0,57,115.0
363,AW00011362,Damien Shan,42.0,"40-49",NEW,141.0,2,77,3,3,2013-09-24,5.0,38,15.4
364,AW00011363,Julian Ross,42.0,"40-49",VIP,138.0,3,5035,5,5,2013-12-18,30.0,1678,167.83333333333334
365,AW00011364,Jennifer Collins,40.0,"40-49",Regular,138.0,3,4921,4,4,2013-12-26,30.0,1640,164.03333333333333
366,AW00011365,Brittney Sun,40.0,"40-49",VIP,138.0,3,5024,7,7,2013-12-22,30.0,1674,167.46666666666667
367,AW00011366,Virginia Patel,40.0,"40-49",NEW,142.0,2,77,3,3,2013-08-15,1.0,38,77.0
368,AW00011367,Calvin Nara,40.0,"40-49",NEW,139.0,2,86,4,4,2013-11-25,4.0,43,21.5
369,AW00011368,Edward Miller,41.0,"40-49",VIP,139.0,3,5105,11,11,2013-12-01,29.0,1701,176.0344827586207
370,AW00011369,Ashlee Tang,41.0,"40-49",NEW,138.0,2,119,4,4,2013-12-27,5.0,59,23.8
371,AW00011370,Alicia Xu,41.0,"40-49",NEW,141.0,2,80,3,3,2013-10-01,2.0,40,40.0
372,AW00011371,Lacey Jai,41.0,"40-49",NEW,138.0,2,75,2,2,2013-12-28,1.0,37,75.0
373,AW00011372,Wendy Romero,41.0,"40-49",Regular,138.0,3,4965,5,5,2013-12-14,30.0,1655,165.5
374,AW00011373,Carly Luo,70.0,"50 and above",NEW,142.0,1,38,3,3,2013-08-27,0.0,38,38.0
375,AW00011374,Jimmy Ortega,76.0,"50 and above",NEW,146.0,1,69,3,3,2013-04-15,0.0,69,69.0
376,AW00011375,Francisco Martinez,76.0,"50 and above",NEW,140.0,1,14,2,2,2013-10-17,0.0,14,14.0
377,AW00011376,Lance Vazquez,76.0,"50 and above",NEW,140.0,1,78,2,2,2013-10-15,0.0,78,78.0
378,AW00011377,David Robinett,58.0,"50 and above",NEW,148.0,1,84,3,3,2013-02-28,0.0,84,84.0
379,AW00011378,Shannon Liang,59.0,"50 and above",NEW,148.0,2,4436,4,4,2013-02-14,3.0,2218,1478.6666666666667
380,AW00011379,Gary Vazquez,49.0,"40-49",NEW,148.0,2,4426,4,4,2013-02-26,4.0,2213,1106.5
381,AW00011380,Mitchell Kumar,60.0,"50 and above",VIP,148.0,2,5838,6,6,2013-02-03,15.0,2919,389.2
382,AW00011381,Meredith Raman,54.0,"50 and above",VIP,142.0,3,8161,5,5,2013-08-18,26.0,2720,313.88461538461536
383,AW00011382,Edward Patterson,50.0,"50 and above",NEW,148.0,2,4344,2,2,2013-02-16,3.0,2172,1448.0
384,AW00011383,Marie Gill,59.0,"50 and above",NEW,138.0,1,49,3,3,2014-01-01,0.0,49,49.0
385,AW00011384,Tiffany Wang,53.0,"50 and above",NEW,143.0,1,49,3,3,2013-08-02,0.0,49,49.0
386,AW00011385,Miguel Allen,53.0,"50 and above",NEW,143.0,1,14,2,2,2013-07-06,0.0,14,14.0
387,AW00011386,Jaclyn Cai,53.0,"50 and above",NEW,140.0,1,69,3,3,2013-11-02,0.0,69,69.0
388,AW00011387,Megan Ramirez,60.0,"50 and above",VIP,147.0,3,6959,6,6,2013-04-01,20.0,2319,347.95
389,AW00011388,Joseph Martin,60.0,"50 and above",VIP,146.0,3,6987,7,7,2013-04-26,21.0,2329,332.7142857142857
390,AW00011389,Karl Shan,44.0,"40-49",NEW,139.0,1,69,3,3,2013-11-17,0.0,69,69.0
391,AW00011390,Christine Raji,49.0,"40-49",NEW,139.0,1,49,3,3,2013-11-07,0.0,49,49.0
392,AW00011391,Lindsay Xie,49.0,"40-49",NEW,140.0,1,34,2,2,2013-10-26,0.0,34,34.0
393,AW00011392,Willie Zhao,44.0,"40-49",NEW,147.0,1,29,1,1,2013-03-29,0.0,29,29.0
394,AW00011393,Kurt Pal,50.0,"50 and above",NEW,143.0,1,14,2,2,2013-07-16,0.0,14,14.0
395,AW00011394,George McDonald,50.0,"50 and above",VIP,143.0,3,8162,7,7,2013-08-02,24.0,2720,340.0833333333333
396,AW00011395,Beth Gutierrez,49.0,"40-49",VIP,148.0,2,5730,3,3,2013-02-20,15.0,2865,382.0
397,AW00011396,Ian Lopez,50.0,"50 and above",NEW,140.0,1,29,1,1,2013-10-26,0.0,29,29.0
398,AW00011397,Latoya Shan,50.0,"50 and above",NEW,143.0,1,38,3,3,2013-07-07,0.0,38,38.0
399,AW00011398,Colin Nath,50.0,"50 and above",VIP,143.0,3,8114,4,4,2013-08-02,24.0,2704,338.0833333333333
400,AW00011399,Brenda Mehta,50.0,"50 and above",NEW,146.0,1,14,2,2,2013-04-13,0.0,14,14.0
401,AW00011400,Franklin Raji,45.0,"40-49",VIP,143.0,3,6968,8,7,2013-07-19,24.0,2322,290.3333333333333
402,AW00011401,Linda Navarro,50.0,"50 and above",NEW,147.0,3,5020,6,6,2013-03-08,4.0,1673,1255.0
403,AW00011402,Kelli Cai,50.0,"50 and above",NEW,147.0,3,5059,10,9,2013-04-02,4.0,1686,1264.75
404,AW00011403,Nancy Schmidt,45.0,"40-49",NEW,145.0,3,5032,9,9,2013-05-28,7.0,1677,718.8571428571429
405,AW00011404,Megan Taylor,68.0,"50 and above",NEW,148.0,1,34,2,2,2013-02-10,0.0,34,34.0
406,AW00011405,Bonnie Goel,67.0,"50 and above",NEW,147.0,1,54,1,1,2013-03-31,0.0,54,54.0
407,AW00011406,Latoya Xu,67.0,"50 and above",NEW,148.0,2,4415,6,6,2013-02-09,3.0,2207,1471.6666666666667
408,AW00011407,Mario She,67.0,"50 and above",NEW,144.0,1,54,1,1,2013-06-23,0.0,54,54.0
409,AW00011408,Darren Gill,61.0,"50 and above",NEW,147.0,1,34,3,3,2013-03-05,0.0,34,34.0
410,AW00011409,Jacqueline Hayes,46.0,"40-49",NEW,149.0,2,4444,5,5,2013-01-28,2.0,2222,2222.0
411,AW00011410,Maurice Goel,,"50 and above",NEW,148.0,2,4464,5,5,2013-02-04,2.0,2232,2232.0
412,AW00011411,Devin Ross,65.0,"50 and above",NEW,142.0,1,38,3,3,2013-08-04,0.0,38,38.0
413,AW00011412,Sydney Bryant,65.0,"50 and above",VIP,140.0,4,9880,11,10,2013-10-11,23.0,2470,429.5652173913044
414,AW00011413,Megan Stewart,65.0,"50 and above",VIP,141.0,4,7190,11,10,2013-09-05,24.0,1797,299.5833333333333
415,AW00011414,Ian Richardson,65.0,"50 and above",VIP,141.0,4,7191,10,10,2013-09-15,25.0,1797,287.64
416,AW00011415,Randy She,75.0,"50 and above",NEW,142.0,1,14,2,2,2013-08-16,0.0,14,14.0
417,AW00011416,Katrina Becker,74.0,"50 and above",NEW,145.0,3,4928,5,4,2013-05-05,5.0,1642,985.6
418,AW00011417,Lacey Zheng,74.0,"50 and above",VIP,138.0,7,11248,17,14,2013-12-15,13.0,1606,865.2307692307693
419,AW00011418,Rafael Hu,74.0,"50 and above",NEW,138.0,1,40,2,2,2013-12-17,0.0,40,40.0
420,AW00011419,Kyle Scott,74.0,"50 and above",NEW,144.0,2,231,6,6,2013-06-27,3.0,115,77.0
421,AW00011420,Jordan Turner,73.0,"50 and above",VIP,139.0,7,11200,17,16,2013-11-29,12.0,1600,933.3333333333334
422,AW00011421,Amy Sun,73.0,"50 and above",VIP,140.0,4,9780,4,4,2013-10-09,23.0,2445,425.2173913043478
423,AW00011422,Dustin Deng,73.0,"50 and above",VIP,139.0,4,7075,10,10,2013-11-03,26.0,1768,272.11538461538464
424,AW00011423,Jasmine Stewart,65.0,"50 and above",VIP,140.0,4,9905,10,10,2013-10-20,22.0,2476,450.22727272727275
425,AW00011424,Pamela Garcia,60.0,"50 and above",NEW,146.0,1,44,2,2,2013-04-21,0.0,44,44.0
426,AW00011425,Ariana Gray,59.0,"50 and above",VIP,138.0,6,10528,15,15,2013-12-21,12.0,1754,877.3333333333334
427,AW00011426,Kristopher Mehta,66.0,"50 and above",NEW,146.0,1,35,1,1,2013-04-09,0.0,35,35.0
428,AW00011427,Desiree Dominguez,66.0,"50 and above",VIP,140.0,4,9918,9,8,2013-10-20,22.0,2479,450.8181818181818
429,AW00011428,Deanna Perez,66.0,"50 and above",VIP,140.0,4,9954,12,12,2013-10-22,22.0,2488,452.45454545454544
430,AW00011429,Marco Lopez,67.0,"50 and above",VIP,138.0,6,10468,17,14,2013-12-24,12.0,1744,872.3333333333334
431,AW00011430,Casey Yuan,67.0,"50 and above",NEW,147.0,1,85,2,2,2013-03-19,0.0,85,85.0
432,AW00011431,Bryant Garcia,50.0,"50 and above",VIP,141.0,4,9913,11,8,2013-09-30,21.0,2478,472.04761904761904
433,AW00011432,Dominique Prasad,68.0,"50 and above",VIP,138.0,6,9330,16,15,2013-12-25,12.0,1555,777.5
434,AW00011433,Maurice Shan,68.0,"50 and above",NEW,141.0,6,12914,13,12,2013-09-14,9.0,2152,1434.888888888889
435,AW00011434,Andre Lopez,63.0,"50 and above",NEW,143.0,2,70,4,4,2013-07-15,1.0,35,70.0
436,AW00011435,Robin Romero,69.0,"50 and above",NEW,137.0,1,35,1,1,2014-01-04,0.0,35,35.0
437,AW00011436,Taylor Cox,69.0,"50 and above",NEW,144.0,2,81,4,4,2013-06-19,0.0,40,81.0
438,AW00011437,Alfredo Moreno,70.0,"50 and above",NEW,138.0,1,54,1,1,2013-12-19,0.0,54,54.0
439,AW00011438,Jenny Nara,70.0,"50 and above",NEW,148.0,1,35,1,1,2013-02-05,0.0,35,35.0
440,AW00011439,Janet Munoz,71.0,"50 and above",NEW,140.0,6,12488,14,12,2013-10-20,10.0,2081,1248.8
441,AW00011440,Sergio Weber,72.0,"50 and above",NEW,147.0,1,78,2,2,2013-03-27,0.0,78,78.0
442,AW00011441,Erika Gomez,72.0,"50 and above",NEW,137.0,1,44,2,2,2014-01-08,0.0,44,44.0
443,AW00011442,Joseph Harris,72.0,"50 and above",NEW,141.0,1,35,1,1,2013-09-29,0.0,35,35.0
444,AW00011443,Grace Griffin,43.0,"40-49",VIP,141.0,3,8235,8,8,2013-10-01,27.0,2745,305.0
445,AW00011444,Tina Mehta,43.0,"40-49",VIP,145.0,3,8136,5,5,2013-06-02,24.0,2712,339.0
446,AW00011445,Kari Kim,45.0,"40-49",VIP,144.0,3,8098,5,5,2013-06-28,24.0,2699,337.4166666666667
447,AW00011446,Bethany Chander,45.0,"40-49",VIP,144.0,3,8237,7,6,2013-06-21,24.0,2745,343.2083333333333
448,AW00011447,Jennifer Roberts,45.0,"40-49",VIP,145.0,3,8078,6,6,2013-05-31,23.0,2692,351.2173913043478
